,customer_id,gross_revenue,recency_days,qt_products,frequency,qt_returns,cluster
1124,13253,1030.4,156.0,36.0,0.01092896174863388,0.0,3
1125,17389,31833.68,0.0,213.0,0.1027190332326284,170.0,6
1127,12578,2402.51,21.0,112.0,0.006472491909385114,25.0,2
1129,15841,1224.06,72.0,47.0,0.015037593984962405,16.0,5
1132,16112,195.73999999999998,143.0,16.0,0.020512820512820513,0.0,5
1133,13629,7792.36,23.0,59.0,0.03492063492063492,0.0,6
1134,16600,813.52,4.0,62.0,0.017964071856287425,0.0,2
1135,15661,309.8,317.0,5.0,0.09523809523809523,0.0,4
1136,16532,6748.8,17.0,4.0,0.009345794392523364,0.0,0
1138,14653,1937.6,1.0,236.0,0.020771513353115726,0.0,2
1140,16771,2234.81,33.0,254.0,0.01639344262295082,0.0,3
1143,17585,1133.07,109.0,214.0,0.017467248908296942,0.0,3
1144,15046,5194.82,9.0,205.0,0.04559270516717325,144.0,6
1145,13082,3613.63,126.0,73.0,0.04245283018867924,11.0,6
1148,18226,5228.05,44.0,242.0,0.03754266211604096,7.0,6
1149,18062,720.52,173.0,27.0,0.018292682926829267,0.0,1
1150,12415,124564.53,24.0,713.0,0.06389776357827476,427.0,4
1151,17368,1912.67,23.0,111.0,0.025477707006369428,711.0,3
1152,14258,12669.98,9.0,111.0,0.027439024390243903,2.0,6
1153,15719,5043.96,32.0,936.0,0.04262295081967213,1.0,0
1154,13368,623.4,256.0,29.0,0.024691358024691357,0.0,7
1155,17634,2361.9700000000003,36.0,297.0,0.029900332225913623,0.0,2
1156,16676,1592.1200000000001,33.0,89.0,0.013157894736842105,5.0,5
1157,16424,133.56,191.0,5.0,0.0,6.0,4
1158,18283,2088.93,3.0,754.0,0.04790419161676647,0.0,3
1159,12735,689.5699999999999,315.0,41.0,0.09090909090909091,0.0,1
1161,13764,1518.76,70.0,207.0,0.011235955056179775,0.0,5
1164,13656,379.65,164.0,49.0,0.011560693641618497,0.0,1
1165,12413,686.1,66.0,36.0,0.01107011070110701,1.0,7
1166,14312,1611.59,46.0,87.0,0.020618556701030927,0.0,2
1167,13280,814.86,122.0,85.0,0.013953488372093023,0.0,5
1168,15845,3711.77,17.0,138.0,0.025,8.0,3
1170,16094,1078.23,11.0,63.0,0.019230769230769232,14.0,5
1172,16567,865.6,194.0,35.0,0.014084507042253521,0.0,5
1173,14828,2139.76,196.0,17.0,0.02142857142857143,0.0,0
1174,12530,1500.28,59.0,62.0,0.01444043321299639,13.0,5
1175,16551,922.12,95.0,32.0,0.012448132780082987,0.0,5
1176,16889,1578.67,194.0,135.0,0.02112676056338028,0.0,5
1177,16473,316.11,164.0,18.0,0.01744186046511628,1.0,4
1179,13750,1647.26,53.0,24.0,0.0176678445229682,0.0,2
1180,12501,2025.39,336.0,148.0,0.0,61.0,3
1182,15139,178.96,239.0,13.0,0.020618556701030927,0.0,4
1184,17707,152.4,185.0,5.0,0.013245033112582781,0.0,4
1185,18198,5425.56,4.0,159.0,0.05120481927710843,235.0,6
1187,12484,3953.72,35.0,342.0,0.013289036544850499,6.0,0
1188,18179,1793.17,9.0,90.0,0.01834862385321101,0.0,3
1189,17284,1652.58,60.0,292.0,0.021739130434782608,2.0,3
1192,13233,605.12,74.0,43.0,0.007633587786259542,0.0,5
1194,12480,2885.63,28.0,150.0,0.012987012987012988,0.0,3
1195,14672,765.55,234.0,61.0,0.0196078431372549,0.0,1
1196,13593,2037.0800000000002,108.0,128.0,0.021929824561403508,24.0,2
1199,13162,1688.29,122.0,79.0,0.018867924528301886,50.0,3
1200,13183,3957.78,7.0,94.0,0.027522935779816515,0.0,0
1201,17095,1324.16,22.0,74.0,0.009615384615384616,4.0,5
1202,12939,11581.8,64.0,47.0,0.02962962962962963,0.0,6
1203,15611,1570.45,9.0,41.0,0.033846153846153845,6.0,2
1204,17114,808.62,5.0,127.0,0.0243161094224924,9.0,4
1205,15059,1337.72,40.0,237.0,0.030612244897959183,2.0,2
1206,16326,3110.96,5.0,319.0,0.0425531914893617,20.0,2
1208,14761,255.9,58.0,11.0,0.007246376811594203,0.0,4
1209,17555,483.26,19.0,106.0,0.006349206349206349,0.0,1
1211,16735,2300.56,78.0,125.0,0.01953125,19.0,3
1212,16833,1106.53,1.0,47.0,0.012012012012012012,0.0,1
1213,17800,1198.01,37.0,103.0,0.030303030303030304,0.0,2
1214,16748,1515.9,17.0,69.0,0.015772870662460567,0.0,2
1215,14755,5010.28,9.0,235.0,0.033846153846153845,2.0,0
1216,16549,4154.64,10.0,981.0,0.030864197530864196,0.0,0
1217,13565,240.22,19.0,38.0,0.006349206349206349,0.0,4
1218,15799,884.14,75.0,98.0,0.011583011583011582,0.0,5
1220,13451,2976.15,26.0,443.0,0.016233766233766232,6.0,0
1221,14794,1319.91,2.0,80.0,0.02108433734939759,4.0,2
1222,12539,5568.35,22.0,273.0,0.012861736334405145,0.0,0
1224,12500,4059.82,23.0,52.0,0.035483870967741936,6.0,0
1225,18171,1231.31,58.0,54.0,0.01818181818181818,4.0,1
1226,16279,1509.58,21.0,107.0,0.01935483870967742,2.0,2
1229,12524,3945.72,9.0,136.0,0.024691358024691357,0.0,6
1230,17811,7831.03,4.0,850.0,0.11854103343465046,49.0,6
1232,14321,1530.75,10.0,123.0,0.015479876160990712,0.0,0
1234,17849,605.8000000000001,218.0,26.0,0.034782608695652174,0.0,4
1235,13672,186.39000000000001,301.0,6.0,0.06451612903225806,57.0,4
1236,14229,1547.2,51.0,40.0,0.010638297872340425,20.0,5
1237,13107,1531.6200000000001,44.0,58.0,0.01384083044982699,5.0,3
1238,16497,2965.69,49.0,136.0,0.02112676056338028,0.0,3
1239,16303,5360.63,25.0,162.0,0.00974025974025974,38.0,0
1241,15281,2332.15,58.0,139.0,0.03272727272727273,18.0,2
1245,13473,422.64,60.0,21.0,0.007352941176470588,6.0,7
1246,14320,477.79,206.0,31.0,0.015873015873015872,86.0,7
1247,12393,1582.6000000000001,72.0,64.0,0.015384615384615385,0.0,5
1248,17742,355.11,113.0,15.0,0.0091324200913242,0.0,4
1250,12601,487.06,189.0,23.0,0.03496503496503497,1.0,4
1253,15370,2386.05,40.0,94.0,0.023972602739726026,2.0,2
1254,12643,3041.64,128.0,18.0,0.029411764705882353,0.0,3
1255,14295,166.20000000000002,40.0,5.0,0.0,1.0,4
1256,16034,437.7,196.0,22.0,0.022058823529411766,0.0,7
1257,17365,4796.52,12.0,467.0,0.025,0.0,6
1258,15189,16225.39,1.0,212.0,0.12386706948640483,114.0,6
1259,14669,1269.99,241.0,170.0,0.03296703296703297,0.0,5
1260,18095,580.0500000000001,312.0,21.0,0.1,0.0,1
1261,15518,1942.45,64.0,214.0,0.029850746268656716,10.0,3
1262,15749,44534.3,235.0,10.0,0.030927835051546393,9014.0,4
1263,14209,2073.43,10.0,87.0,0.018633540372670808,3.0,2
1265,15569,1375.71,103.0,31.0,0.021834061135371178,0.0,2
1266,12728,728.33,71.0,42.0,0.01532567049808429,0.0,1
1269,13784,2462.79,9.0,31.0,0.034055727554179564,0.0,0
1272,12724,923.41,5.0,49.0,0.012232415902140673,0.0,1
1274,13862,2209.36,18.0,139.0,0.025477707006369428,6.0,3
1275,16791,1709.03,29.0,319.0,0.0231023102310231,4.0,2
1276,16235,857.31,40.0,45.0,0.0136986301369863,2.0,7
1279,12665,45.0,324.0,2.0,0.0,1.0,4
1280,12523,1699.77,19.0,102.0,0.035256410256410256,4.0,2
1282,16655,3794.52,17.0,261.0,0.01910828025477707,0.0,0
1283,16359,1750.92,7.0,66.0,0.027777777777777776,29.0,2
1284,16554,837.1,42.0,52.0,0.010380622837370242,91.0,1
1285,12359,6372.58,57.0,248.0,0.014598540145985401,10.0,3
1286,15939,6115.01,89.0,76.0,0.06198347107438017,3.0,6
1287,14587,1601.14,18.0,383.0,0.02875399361022364,2.0,2
1288,14715,867.38,24.0,71.0,0.013029315960912053,0.0,5
1290,12437,4447.41,1.0,184.0,0.05454545454545454,5.0,6
1292,14040,3614.92,40.0,235.0,0.041237113402061855,29.0,3
1293,12652,793.98,331.0,47.0,0.0,3.0,1
1295,14514,1055.35,61.0,73.0,0.011111111111111112,0.0,5
1296,15171,1289.5,331.0,5.0,0.0,100.0,7
1297,14167,574.84,39.0,52.0,0.0136986301369863,0.0,4
1298,17048,925.35,117.0,43.0,0.014018691588785047,11.0,1
1299,17364,4481.18,0.0,411.0,0.03323262839879154,21.0,0
1300,13284,201.19,330.0,13.0,0.0,12.0,4
1302,16500,400.86,4.0,11.0,0.018404907975460124,0.0,4
1303,12951,1064.07,8.0,63.0,0.018633540372670808,3.0,2
1304,15835,954.09,44.0,50.0,0.013986013986013986,0.0,1
1305,18190,284.46000000000004,192.0,15.0,0.014492753623188406,1.0,4
1306,13993,3466.36,42.0,121.0,0.03125,8.0,2
1307,14114,386.53,273.0,15.0,0.03508771929824561,0.0,4
1310,14978,1931.42,72.0,216.0,0.01937984496124031,0.0,2
1311,16395,1486.9,60.0,210.0,0.018518518518518517,0.0,3
1313,13614,1610.46,24.0,201.0,0.013071895424836602,0.0,5
1314,13246,1987.3,18.0,141.0,0.019230769230769232,50.0,3
1316,15687,2993.1,8.0,166.0,0.027950310559006212,2.0,3
1318,16493,1351.63,79.0,56.0,0.016,51.0,2
1319,12490,4859.93,5.0,235.0,0.030864197530864196,0.0,6
1322,15626,675.8,74.0,49.0,0.00784313725490196,0.0,5
1330,12553,3278.28,8.0,182.0,0.03115264797507788,41.0,3
1331,15213,328.35,318.0,24.0,0.18181818181818182,2.0,7
1332,14175,3222.3,59.0,149.0,0.011111111111111112,54.0,3
1334,15033,2583.37,4.0,509.0,0.03076923076923077,3.0,3
1335,14329,5014.84,17.0,259.0,0.022435897435897436,20.0,6
1338,16401,4098.32,1.0,186.0,0.03680981595092025,23.0,6
1339,16206,537.0600000000001,54.0,63.0,0.014652014652014652,0.0,7
1340,13782,912.0,12.0,115.0,0.01904761904761905,0.0,1
1341,12924,925.75,88.0,29.0,0.016736401673640166,1.0,1
1342,16593,330.03,50.0,27.0,0.010830324909747292,0.0,4
1343,13700,2265.12,26.0,197.0,0.03322259136212625,0.0,0
1344,13064,1119.49,12.0,69.0,0.012698412698412698,0.0,5
1345,13048,1835.91,14.0,136.0,0.012779552715654952,8.0,2
1346,18069,2036.67,26.0,470.0,0.016611295681063124,3.0,3
1347,13634,1575.16,33.0,188.0,0.017006802721088437,0.0,2
1348,16843,10196.57,42.0,378.0,0.056140350877192984,5.0,6
1349,17064,859.35,58.0,62.0,0.011152416356877323,0.0,7
1350,17609,1104.72,40.0,235.0,0.017421602787456445,2.0,2
1351,15673,2881.02,88.0,155.0,0.016736401673640166,0.0,3
1352,12626,5954.48,23.0,285.0,0.0297029702970297,103.0,6
1353,14976,774.86,57.0,70.0,0.022304832713754646,4.0,4
1354,12388,2780.66,15.0,100.0,0.01929260450160772,0.0,3
1355,13527,2287.51,33.0,223.0,0.023890784982935155,19.0,3
1356,15696,2736.46,33.0,171.0,0.027303754266211604,6.0,2
1358,12673,574.52,5.0,41.0,0.006230529595015576,0.0,1
1359,15296,3672.86,50.0,194.0,0.021739130434782608,9.0,3
1360,17988,201.12,11.0,38.0,0.022222222222222223,1.0,4
1361,12820,942.34,3.0,59.0,0.01238390092879257,0.0,5
1362,13001,9818.82,4.0,339.0,0.040372670807453416,8.0,6
1363,14101,5976.79,73.0,35.0,0.023715415019762844,0.0,6
1365,17730,5298.4800000000005,3.0,218.0,0.04024767801857585,9.0,6
1366,13929,842.65,169.0,9.0,0.012738853503184714,4.0,4
1367,14657,848.22,17.0,126.0,0.012944983818770227,1.0,1
1371,14292,4871.93,7.0,100.0,0.03272727272727273,20.0,3
1372,13883,2674.48,10.0,142.0,0.0205761316872428,67.0,3
1378,17018,920.1,40.0,16.0,0.007017543859649123,0.0,4
1379,14242,280.55,234.0,16.0,0.02197802197802198,0.0,4
1380,12356,2487.43,22.0,58.0,0.009900990099009901,0.0,3
1383,16948,435.02,138.0,19.0,0.016042780748663103,0.0,3
1384,16997,702.0,288.0,12.0,0.08108108108108109,0.0,1
1385,12527,330.71000000000004,81.0,17.0,0.012295081967213115,0.0,4
1387,12510,814.5699999999999,142.0,31.0,0.01092896174863388,0.0,1
1398,13263,7443.85,1.0,1673.0,0.10802469135802469,0.0,6
1399,14428,1244.83,7.0,144.0,0.015723270440251572,8.0,1
1401,12451,8995.52,10.0,353.0,0.01592356687898089,120.0,6
1402,12422,683.5600000000001,95.0,38.0,0.013100436681222707,0.0,1
1403,17708,267.08,187.0,35.0,0.014598540145985401,0.0,4
1405,15606,2920.16,61.0,77.0,0.034220532319391636,172.0,2
1407,15831,801.76,58.0,68.0,0.011278195488721804,8.0,2
1408,13310,1132.03,28.0,72.0,0.010135135135135136,12.0,5
1410,14916,1268.98,70.0,77.0,0.015748031496062992,4.0,2
1411,17602,5102.97,2.0,560.0,0.018633540372670808,16.0,6
1412,14572,2832.84,3.0,270.0,0.021806853582554516,3.0,3
1413,13502,292.0,16.0,18.0,0.009771986970684038,0.0,7
1414,14784,289.99,26.0,15.0,0.006734006734006734,0.0,4
1415,15938,404.58,112.0,18.0,0.023696682464454975,0.0,4
1416,12637,5823.9,67.0,387.0,0.03125,9.0,6
1417,17418,463.46000000000004,42.0,30.0,0.0071174377224199285,0.0,7
1420,14779,386.15,280.0,41.0,0.06976744186046512,0.0,4
1421,16321,373.65000000000003,72.0,12.0,0.0199203187250996,57.0,4
1424,16892,525.54,1.0,99.0,0.027472527472527472,4.0,4
1426,17771,245.33,56.0,53.0,0.00749063670411985,0.0,7
1428,14770,876.42,232.0,52.0,0.02197802197802198,0.0,1
1429,16912,2575.38,28.0,101.0,0.03728813559322034,14.0,2
1434,14895,11138.710000000001,7.0,498.0,0.0706713780918728,28.0,6
1435,12594,3208.2200000000003,37.0,114.0,0.031578947368421054,0.0,3
1436,17504,2997.0299999999997,206.0,127.0,0.07758620689655173,208.0,3
1438,12664,4391.88,8.0,28.0,0.028662420382165606,0.0,2
1439,16618,2647.59,31.0,96.0,0.01718213058419244,1.0,3
1440,17277,1065.3500000000001,227.0,69.0,0.021052631578947368,0.0,1
1441,14088,50491.81,10.0,589.0,0.041666666666666664,72.0,4
1442,17094,302.0,322.0,14.0,0.0,4.0,4
1443,14692,591.55,137.0,68.0,0.021621621621621623,10.0,7
1444,12970,452.24,7.0,151.0,0.012698412698412698,0.0,7
1450,17889,203.87,212.0,21.0,0.01818181818181818,0.0,4
1451,17644,2895.64,1.0,157.0,0.04247104247104247,52.0,3
1453,12916,3006.15,138.0,107.0,0.02197802197802198,8.0,2
1454,17769,3997.98,12.0,310.0,0.032467532467532464,5.0,3
1455,14450,483.25,180.0,40.0,0.02142857142857143,0.0,4
1456,16085,981.51,23.0,167.0,0.016835016835016835,0.0,2
1457,13659,1573.2,205.0,104.0,0.017391304347826087,15.0,5
1459,15443,3236.91,1.0,382.0,0.0219435736677116,3.0,3
1460,14224,1050.12,110.0,118.0,0.01904761904761905,0.0,5
1461,13742,3131.02,16.0,321.0,0.039473684210526314,8.0,2
1462,17673,1629.12,1.0,227.0,0.018808777429467086,2.0,3
1463,12727,3440.7,10.0,132.0,0.02258064516129032,12.0,0
1465,13068,344.0,10.0,2.0,0.006472491909385114,0.0,4
1470,15497,1262.2,17.0,15.0,0.006622516556291391,2.0,5
1471,12559,525.71,310.0,20.0,0.2222222222222222,2.0,7
1474,13819,1140.35,301.0,36.0,0.16666666666666666,0.0,2
1475,14501,251.21,183.0,10.0,0.014705882352941176,42.0,4
1477,17861,2100.8,3.0,222.0,0.02531645569620253,20.0,3
1479,18161,1618.69,15.0,80.0,0.01644736842105263,2.0,2
1481,18136,784.33,63.0,38.0,0.01171875,6.0,1
1482,16660,1267.6499999999999,16.0,16.0,0.013201320132013201,120.0,5
1483,12693,711.91,127.0,35.0,0.020833333333333332,5.0,7
1484,12625,2413.82,211.0,84.0,0.018518518518518517,34.0,3
1485,13396,1360.99,29.0,43.0,0.006896551724137931,8.0,5
1488,12935,2160.7,2.0,129.0,0.022082018927444796,1.0,3
1489,16730,743.11,52.0,82.0,0.011235955056179775,96.0,5
1490,14541,1461.65,58.0,111.0,0.03065134099616858,0.0,2
1493,12421,639.04,15.0,41.0,0.013157894736842105,0.0,1
1498,13615,417.69,318.0,23.0,0.0,6.0,4
1499,13901,2867.2,72.0,149.0,0.02032520325203252,0.0,3
1501,13158,1201.06,94.0,79.0,0.017857142857142856,0.0,5
1503,14257,3099.7200000000003,64.0,106.0,0.01968503937007874,5.0,3
1504,15218,5756.89,10.0,166.0,0.03571428571428571,0.0,6
1505,15110,996.1,23.0,35.0,0.013559322033898305,6.0,7
1506,14534,4445.4,2.0,518.0,0.056962025316455694,122.0,0
1507,15967,418.83,23.0,84.0,0.006779661016949152,0.0,4
1509,12854,1324.5,78.0,110.0,0.0125,5.0,5
1510,13815,3667.36,22.0,173.0,0.013513513513513514,3.0,0
1511,18008,2116.19,70.0,30.0,0.036290322580645164,0.0,3
1512,18277,110.38,58.0,8.0,0.0,1.0,4
1513,14389,1043.46,65.0,45.0,0.016,27.0,5
1515,15339,574.07,66.0,86.0,0.007936507936507936,2.0,1
1516,12744,9120.39,56.0,215.0,0.015267175572519083,0.0,6
1519,14341,2182.28,45.0,129.0,0.029304029304029304,2.0,3
1520,13168,1319.19,36.0,131.0,0.014184397163120567,2.0,5
1521,16943,816.73,211.0,33.0,0.028037383177570093,0.0,4
1523,17515,639.02,31.0,87.0,0.013937282229965157,0.0,7
1524,17082,2003.85,33.0,81.0,0.007017543859649123,0.0,2
1527,12609,964.85,78.0,57.0,0.0125,0.0,5
1529,16133,14589.04,3.0,338.0,0.10476190476190476,150.0,6
1530,13049,656.6800000000001,64.0,14.0,0.007874015748031496,0.0,7
1534,14548,652.8,150.0,4.0,0.011976047904191617,0.0,7
1535,13405,573.45,74.0,27.0,0.012345679012345678,0.0,4
1536,14049,5681.72,16.0,488.0,0.013289036544850499,24.0,6
1537,16043,773.99,37.0,39.0,0.014285714285714285,0.0,5
1538,15812,1801.14,107.0,41.0,0.023809523809523808,0.0,2
1539,13837,271.24,211.0,19.0,0.018867924528301886,0.0,4
1541,14616,406.08000000000004,242.0,3.0,0.04,0.0,4
1542,14233,1462.72,49.0,35.0,0.014925373134328358,9.0,5
1543,17075,834.12,17.0,77.0,0.013333333333333334,3.0,7
1544,16714,1161.53,218.0,93.0,0.030303030303030304,2.0,5
1545,13098,28882.44,1.0,572.0,0.08860759493670886,57.0,4
1546,17027,890.29,78.0,153.0,0.02510460251046025,6.0,1
1548,17786,278.74,85.0,72.0,0.008620689655172414,0.0,4
1549,16124,249.0,317.0,11.0,0.0,7.0,4
1550,16409,2028.88,36.0,232.0,0.017793594306049824,0.0,3
1551,13754,282.59999999999997,151.0,12.0,0.012048192771084338,0.0,4
1552,15227,1219.4,36.0,58.0,0.017793594306049824,0.0,2
1553,12997,1226.89,22.0,59.0,0.013559322033898305,16.0,5
1557,15215,734.94,46.0,35.0,0.06,14.0,4
1558,16918,1068.82,49.0,128.0,0.022388059701492536,13.0,2
1559,16882,705.12,66.0,39.0,0.01195219123505976,0.0,1
1560,14442,1589.82,204.0,63.0,0.017857142857142856,7.0,1
1561,16496,1599.52,8.0,95.0,0.00974025974025974,20.0,2
1563,17311,1384.85,78.0,55.0,0.008403361344537815,0.0,5
1565,15910,1232.18,0.0,267.0,0.02531645569620253,0.0,2
1566,16949,1286.27,3.0,60.0,0.019169329073482427,1.0,2
1567,14970,1592.06,68.0,34.0,0.016129032258064516,0.0,7
1568,14701,2549.37,10.0,335.0,0.029411764705882353,23.0,2
1569,12645,1631.18,33.0,69.0,0.014134275618374558,12.0,2
1570,12468,657.54,187.0,36.0,0.015503875968992248,2.0,1
1571,16767,5580.6,30.0,222.0,0.038461538461538464,0.0,6
1572,14738,1314.45,42.0,54.0,0.025547445255474453,25.0,2
1573,17540,578.9,24.0,25.0,0.00684931506849315,1.0,4
1575,14239,2380.85,43.0,112.0,0.040293040293040296,7.0,2
1576,18125,1142.99,29.0,196.0,0.013937282229965157,1.0,5
1578,15549,1689.51,77.0,114.0,0.012552301255230125,10.0,5
1579,15864,1936.3200000000002,22.0,20.0,0.02040816326530612,148.0,2
1580,14662,771.17,28.0,168.0,0.013888888888888888,0.0,5
1581,17180,796.03,56.0,128.0,0.015384615384615385,3.0,5
1582,15057,1489.5,275.0,25.0,0.05,0.0,5
1584,13330,1140.93,92.0,53.0,0.013452914798206279,0.0,5
1585,13552,3740.07,66.0,109.0,0.04819277108433735,31.0,3
1586,12853,1957.1000000000001,134.0,78.0,0.03314917127071823,18.0,2
1587,13538,1280.85,43.0,25.0,0.025735294117647058,0.0,4
1588,16755,1496.83,114.0,170.0,0.014925373134328358,6.0,2
1589,14133,605.64,129.0,28.0,0.016129032258064516,6.0,1
1590,16523,9418.470000000001,1.0,290.0,0.06687898089171974,32.0,6
1591,14659,2529.93,8.0,253.0,0.029315960912052116,12.0,2
1592,13141,2388.75,84.0,135.0,0.021645021645021644,1.0,3
1593,15365,2314.32,25.0,114.0,0.02413793103448276,325.0,2
1594,13707,806.41,267.0,48.0,0.041666666666666664,0.0,1
1598,13709,6328.05,3.0,336.0,0.041666666666666664,15.0,6
1599,17329,523.11,14.0,33.0,0.006644518272425249,0.0,4
1601,14805,554.65,15.0,47.0,0.013422818791946308,0.0,4
1602,16897,289.78,299.0,37.0,0.14285714285714285,15.0,4
1603,15579,348.6,68.0,51.0,0.00816326530612245,0.0,4
1604,14595,1740.6,19.0,102.0,0.02040816326530612,0.0,2
1608,17463,1896.41,16.0,215.0,0.016835016835016835,5.0,2
1609,14502,2467.63,19.0,623.0,0.03741496598639456,15.0,3
1610,12528,1645.48,9.0,86.0,0.019801980198019802,6.0,2
1616,17314,2527.92,24.0,131.0,0.027777777777777776,12.0,3
1617,17373,646.92,40.0,57.0,0.014705882352941176,0.0,1
1618,18145,2861.55,12.0,221.0,0.013333333333333334,0.0,0
1620,14467,598.76,17.0,90.0,0.013559322033898305,0.0,7
1621,12908,750.0,176.0,2.0,0.014705882352941176,600.0,2
1622,15144,6580.44,8.0,217.0,0.05592105263157895,24.0,6
1623,14776,2538.3,51.0,117.0,0.0421455938697318,446.0,6
1624,16403,177.5,312.0,10.0,0.0,11.0,4
1625,16407,2126.93,12.0,172.0,0.03333333333333333,0.0,2
1627,12778,693.23,19.0,44.0,0.020477815699658702,0.0,2
1628,17256,240.0,107.0,16.0,0.00975609756097561,0.0,4
1629,17604,309.36,217.0,63.0,0.021052631578947368,0.0,4
1630,14006,962.19,115.0,30.0,0.015228426395939087,0.0,5
1632,15058,2124.9900000000002,25.0,276.0,0.03832752613240418,0.0,2
1633,17147,1714.59,22.0,81.0,0.01384083044982699,4.0,5
1634,13881,17159.52,3.0,178.0,0.06493506493506493,56.0,6
1635,16612,1187.66,32.0,66.0,0.014336917562724014,0.0,5
1639,12477,13219.74,22.0,300.0,0.021505376344086023,33.0,6
1640,12836,2612.86,59.0,175.0,0.015873015873015872,0.0,2
1641,13939,568.55,23.0,45.0,0.010416666666666666,4.0,5
1642,16745,7194.3,86.0,357.0,0.07555555555555556,8.0,6
1644,13606,280.53999999999996,29.0,43.0,0.010638297872340425,0.0,7
1647,12929,117.85,311.0,8.0,0.0,1.0,4
1649,16419,972.23,112.0,51.0,0.03015075376884422,1.0,1
1650,17035,433.53000000000003,245.0,28.0,0.030303030303030304,28.0,4
1651,15203,1827.8,25.0,142.0,0.02097902097902098,0.0,3
1653,16515,1627.13,52.0,113.0,0.019305019305019305,0.0,2
1655,18202,1396.99,199.0,68.0,0.026785714285714284,0.0,5
1656,12775,1281.04,17.0,61.0,0.017006802721088437,24.0,2
1658,15981,3408.48,24.0,97.0,0.027874564459930314,0.0,3
1659,16110,1337.48,45.0,354.0,0.011278195488721804,0.0,5
1660,17376,203.2,70.0,24.0,0.008298755186721992,0.0,4
1662,13110,1488.67,31.0,145.0,0.025,4.0,1
1663,16716,901.2,266.0,2.0,0.044444444444444446,76.0,4
1664,12676,1091.39,24.0,39.0,0.020905923344947737,0.0,2
1666,15971,4194.9,17.0,34.0,0.04081632653061224,0.0,3
1667,14665,1835.7,60.0,90.0,0.02,240.0,2
1669,15589,478.53000000000003,255.0,29.0,0.05454545454545454,1.0,7
1672,17560,854.95,94.0,26.0,0.018518518518518517,0.0,5
1674,14460,434.34,110.0,16.0,0.015,12.0,5
1675,16156,3122.04,8.0,130.0,0.029801324503311258,37.0,3
1676,13728,1016.14,36.0,63.0,0.021897810218978103,0.0,1
1681,14127,709.71,122.0,44.0,0.015957446808510637,0.0,7
1682,16378,362.95,247.0,23.0,0.047619047619047616,0.0,7
1683,13894,564.62,23.0,27.0,0.010452961672473868,15.0,1
1684,13824,1698.94,32.0,46.0,0.017985611510791366,0.0,2
1685,18250,349.27,310.0,21.0,0.0,1.0,4
1686,15270,2379.49,15.0,41.0,0.023728813559322035,62.0,3
1688,14188,2054.36,30.0,65.0,0.02142857142857143,17.0,2
1689,18017,523.0,81.0,3.0,0.013100436681222707,0.0,7
1691,15421,950.36,58.0,53.0,0.015873015873015872,0.0,5
1692,17446,120.9,176.0,9.0,0.014925373134328358,0.0,4
1693,12414,442.41,217.0,15.0,0.03225806451612903,0.0,7
1694,14798,173.74,52.0,12.0,0.011627906976744186,0.0,4
1695,12990,409.5,31.0,13.0,0.010752688172043012,0.0,4
1697,16992,1614.31,10.0,93.0,0.01824817518248175,3.0,2
1698,17337,2026.42,151.0,542.0,0.025157232704402517,29.0,3
1699,16405,167.25,302.0,5.0,0.25,0.0,4
1700,17071,2429.03,28.0,140.0,0.03202846975088968,15.0,2
1701,13873,389.6,119.0,23.0,0.015789473684210527,2.0,4
1702,17362,312.23,239.0,35.0,0.02857142857142857,0.0,4
1703,13394,2520.02,1.0,155.0,0.025974025974025976,176.0,0
1704,12502,2995.87,95.0,142.0,0.02336448598130841,0.0,2
1705,16333,26626.8,7.0,45.0,0.0728476821192053,0.0,4
1707,14044,652.82,26.0,209.0,0.014134275618374558,0.0,7
1710,17672,3178.17,50.0,110.0,0.007722007722007722,18.0,3
1711,12464,957.05,10.0,22.0,0.026755852842809364,0.0,4
1713,14540,996.26,9.0,76.0,0.01,0.0,1
1714,13539,631.34,85.0,37.0,0.013392857142857142,6.0,7
1715,14497,475.37,309.0,29.0,0.0,2.0,4
1716,17507,605.58,261.0,88.0,0.041666666666666664,0.0,1
1717,13208,1199.42,59.0,147.0,0.02,0.0,2
1718,17334,307.02,302.0,11.0,0.3333333333333333,1.0,7
1721,13871,6403.25,22.0,336.0,0.045454545454545456,5.0,6
1722,16938,2736.38,8.0,241.0,0.013333333333333334,1515.0,0
1723,12754,3010.74,235.0,63.0,0.0410958904109589,0.0,6
1724,12410,533.33,308.0,25.0,0.0,2.0,4
1727,17929,843.0,11.0,5.0,0.013468013468013467,1.0,4
1728,14778,730.86,127.0,35.0,0.011049723756906077,0.0,7
1731,13137,3650.41,10.0,704.0,0.026845637583892617,0.0,0
1732,13725,1980.56,49.0,104.0,0.03088803088803089,147.0,2
1733,13309,1456.79,7.0,107.0,0.016611295681063124,0.0,3
1734,12842,1118.99,70.0,34.0,0.008403361344537815,0.0,5
1735,16109,611.88,218.0,18.0,0.022222222222222223,0.0,5
1741,15199,1268.7,59.0,13.0,0.01606425702811245,0.0,1
1742,13911,2580.91,57.0,148.0,0.035856573705179286,0.0,0
1743,14194,11349.52,4.0,579.0,0.06907894736842106,57.0,6
1744,14842,2824.69,43.0,145.0,0.01509433962264151,20.0,2
1747,17105,665.78,159.0,90.0,0.013605442176870748,0.0,5
1750,15781,345.46,25.0,20.0,0.010714285714285714,2.0,4
1751,14410,1104.07,92.0,192.0,0.04225352112676056,268.0,2
